person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,credit_history_to_employment_ratio
28.0,18000.0,2,12.0,5,2,3500.0,14.22,1.0,0.19444444444444445,0,5.0,0.38461538461538464
29.0,153000.0,2,13.0,5,1,3000.0,10.74,0.0,0.0196078431372549,0,8.0,0.5714285714285714
32.0,153000.0,0,5.0,5,2,8400.0,12.84,0.0,0.054901960784313725,0,9.0,1.5
35.0,153660.0,0,3.0,2,0,24000.0,7.9,0.0,0.15618898867629832,0,10.0,2.5
35.0,154000.0,2,13.0,5,0,12000.0,6.92,0.0,0.07792207792207792,0,5.0,0.35714285714285715
34.0,154000.0,0,4.0,4,1,4000.0,10.37,0.0,0.025974025974025976,0,8.0,1.6
32.0,154000.0,0,11.0,0,1,20000.0,11.83,0.0,0.12987012987012986,0,6.0,0.5
32.0,155000.0,2,6.0,3,1,15000.0,12.42,0.0,0.0967741935483871,0,7.0,1.0
35.0,75000.0,3,13.0,5,5,15175.0,21.74,0.0,0.20233333333333334,1,8.0,0.5714285714285714
28.0,143000.0,0,5.0,2,3,8275.0,16.49,1.0,0.05786713286713287,1,7.0,1.1666666666666667
31.0,155000.0,0,5.0,2,0,7000.0,5.42,0.0,0.04516129032258064,0,5.0,0.8333333333333334
28.0,143000.0,0,3.0,0,4,25000.0,17.93,1.0,0.17482517482517482,0,6.0,1.5
33.0,18000.0,2,17.0,3,0,7000.0,8.0,1.0,0.3888888888888889,0,9.0,0.5
32.0,155000.0,0,8.0,3,2,8000.0,10.99,0.0,0.05161290322580645,1,6.0,0.6666666666666666
28.0,50000.0,3,2.0,1,1,15200.0,10.25,0.0,0.304,0,10.0,3.3333333333333335
32.0,155004.0,0,9.0,5,0,15000.0,8.49,0.0,0.09677169621429124,0,8.0,0.8
30.0,155867.0,0,15.0,1,2,8000.0,12.84,0.0,0.051325809825043145,1,10.0,0.625
34.0,156000.0,0,9.0,3,0,25000.0,10.99,0.0,0.16025641025641027,0,9.0,0.9
33.0,156000.0,0,4.0,1,0,2400.0,7.49,0.0,0.015384615384615385,0,6.0,1.2
32.0,156000.0,0,14.0,4,1,10000.0,9.63,0.0,0.0641025641025641,0,9.0,0.6
27.0,156000.0,0,11.0,2,0,5000.0,6.54,0.0,0.03205128205128205,0,8.0,0.6666666666666666
27.0,156000.0,0,8.0,1,3,15000.0,14.61,0.0,0.09615384615384616,0,6.0,0.6666666666666666
32.0,156600.0,0,8.0,1,1,25000.0,10.62,0.0,0.15964240102171137,0,8.0,0.8888888888888888
31.0,157000.0,0,5.0,1,0,7200.0,7.49,0.0,0.045859872611464965,0,7.0,1.1666666666666667
28.0,157000.0,2,12.0,5,2,12000.0,13.92,0.0,0.07643312101910828,1,9.0,0.6923076923076923
27.0,157500.0,2,6.0,3,2,25000.0,12.87,0.0,0.15873015873015872,1,6.0,0.8571428571428571
27.0,157544.0,0,8.0,5,2,35000.0,12.99,0.0,0.22216015843193013,0,8.0,0.8888888888888888
28.0,145656.0,0,2.0,0,1,10000.0,10.37,1.0,0.06865491294557038,0,7.0,2.3333333333333335
28.0,158000.0,0,6.0,3,0,15000.0,7.9,0.0,0.0949367088607595,0,5.0,0.7142857142857143
30.0,158000.0,0,6.0,2,1,21000.0,12.42,0.0,0.13291139240506328,0,8.0,1.1428571428571428
30.0,111000.0,3,3.0,5,2,15450.0,10.91,0.0,0.13918918918918918,1,7.0,1.75
29.0,158000.0,2,13.0,1,0,11000.0,8.49,0.0,0.06962025316455696,0,6.0,0.42857142857142855
35.0,158000.0,2,14.0,1,1,10000.0,9.63,0.0,0.06329113924050633,0,10.0,0.6666666666666666
29.0,158000.0,2,1.0,3,0,20000.0,6.54,0.0,0.12658227848101267,0,5.0,2.5
28.0,158367.0,0,5.0,3,0,12000.0,6.62,0.0,0.07577336187463297,0,8.0,1.3333333333333333
28.0,159000.0,0,3.0,4,1,15000.0,11.86,0.0,0.09433962264150944,0,8.0,2.0
27.0,159600.0,0,1.0,2,1,25000.0,10.99,0.0,0.15664160401002505,0,8.0,4.0
29.0,159996.0,2,1.0,2,1,10000.0,11.86,0.0,0.06250156253906347,0,7.0,3.5
29.0,38000.0,3,3.0,4,2,15500.0,12.41,1.0,0.40789473684210525,0,6.0,1.5
28.0,160000.0,0,4.0,0,1,34000.0,9.91,0.0,0.2125,0,7.0,1.4
27.0,148000.0,0,1.0,2,2,28000.0,12.99,1.0,0.1891891891891892,1,6.0,3.0
34.0,160000.0,0,14.0,0,2,25000.0,13.49,0.0,0.15625,0,5.0,0.3333333333333333
27.0,160000.0,0,4.0,0,1,6000.0,10.99,0.0,0.0375,0,6.0,1.2
34.0,160000.0,0,1.0,2,0,23000.0,6.91,0.0,0.14375,0,10.0,5.0
30.0,160000.0,0,4.0,1,2,7000.0,13.98,0.0,0.04375,0,5.0,1.0
35.0,68324.0,3,3.0,3,2,15600.0,12.84,0.0,0.22832386862595866,1,8.0,2.0
33.0,160000.0,0,3.0,4,1,22000.0,10.75,0.0,0.1375,0,8.0,2.0
32.0,160000.0,0,9.0,0,0,12000.0,7.88,0.0,0.075,0,8.0,0.8
27.0,90000.0,3,11.0,4,1,15600.0,12.69,0.0,0.17333333333333334,0,9.0,0.75
27.0,160000.0,0,4.0,2,1,25000.0,10.99,0.0,0.15625,0,10.0,2.0
32.0,160000.0,0,0.0,5,0,17400.0,7.88,0.0,0.10875,0,7.0,7.0
27.0,100000.0,3,7.0,4,4,15600.0,17.88,0.0,0.156,1,6.0,0.75
35.0,160000.0,2,10.0,5,1,24000.0,11.83,0.0,0.15,0,9.0,0.8181818181818182
28.0,160000.0,2,12.0,4,1,23000.0,11.83,0.0,0.14375,0,8.0,0.6153846153846154
35.0,148000.0,0,19.0,0,3,25000.0,14.62,1.0,0.16891891891891891,1,10.0,0.5
34.0,160000.0,0,9.0,0,1,7500.0,10.99,0.0,0.046875,0,10.0,1.0
29.0,162480.0,0,2.0,4,1,25000.0,12.42,0.0,0.15386509108813393,0,10.0,3.3333333333333335
30.0,55000.0,3,14.0,0,2,15800.0,14.72,0.0,0.2872727272727273,0,9.0,0.6
27.0,151000.0,0,11.0,0,3,20000.0,14.74,1.0,0.13245033112582782,1,9.0,0.75
27.0,163232.0,0,5.0,5,1,4800.0,11.71,0.0,0.029405998823760045,0,8.0,1.3333333333333333
27.0,165000.0,0,6.0,3,1,35000.0,12.42,0.0,0.21212121212121213,0,10.0,1.4285714285714286
29.0,165000.0,0,13.0,5,0,10000.0,6.03,0.0,0.06060606060606061,0,10.0,0.7142857142857143
34.0,165000.0,0,18.0,5,0,12000.0,6.62,0.0,0.07272727272727272,0,7.0,0.3684210526315789
29.0,72000.0,3,13.0,3,2,15900.0,13.04,0.0,0.22083333333333333,0,9.0,0.6428571428571429
35.0,165000.0,0,3.0,0,1,8000.0,11.49,0.0,0.048484848484848485,0,8.0,2.0
33.0,130050.0,0,0.0,3,3,10000.0,14.61,1.0,0.07689350249903883,1,7.0,7.0
33.0,153000.0,0,1.0,2,3,23100.0,14.74,1.0,0.15098039215686274,1,9.0,4.5
28.0,165000.0,0,5.0,0,1,12400.0,11.26,0.0,0.07515151515151515,0,8.0,1.3333333333333333
27.0,166000.0,0,11.0,2,4,30000.0,10.99,0.0,0.18072289156626506,0,9.0,0.75
27.0,80000.0,3,5.0,2,0,16000.0,7.49,0.0,0.2,0,8.0,1.3333333333333333
31.0,168000.0,0,6.0,5,2,25000.0,13.06,0.0,0.1488095238095238,0,5.0,0.7142857142857143
31.0,168000.0,0,2.0,5,1,15500.0,9.25,0.0,0.09226190476190477,0,7.0,2.3333333333333335
28.0,168000.0,2,12.0,3,0,6800.0,10.99,0.0,0.04047619047619048,0,7.0,0.5384615384615384
29.0,74000.0,3,3.0,2,2,16000.0,13.11,1.0,0.21621621621621623,1,5.0,1.25
32.0,170000.0,0,16.0,5,0,6000.0,7.9,0.0,0.03529411764705882,0,8.0,0.47058823529411764
29.0,170000.0,0,13.0,0,1,18000.0,12.42,0.0,0.10588235294117647,0,6.0,0.42857142857142855
32.0,62900.0,3,6.0,3,3,16000.0,14.96,1.0,0.2543720190779014,0,5.0,0.7142857142857143
29.0,74000.0,3,0.0,2,2,16000.0,13.79,1.0,0.21621621621621623,1,8.0,8.0
28.0,170000.0,0,8.0,4,5,20000.0,18.99,0.0,0.11764705882352941,1,7.0,0.7777777777777778
33.0,158000.0,0,11.0,4,4,15000.0,16.32,1.0,0.0949367088607595,1,5.0,0.4166666666666667
28.0,170000.0,0,0.0,1,0,10000.0,10.99,0.0,0.058823529411764705,0,5.0,5.0
28.0,170000.0,0,4.0,1,3,20000.0,10.99,0.0,0.11764705882352941,1,10.0,2.0
28.0,170000.0,0,3.0,3,1,4000.0,10.99,0.0,0.023529411764705882,0,10.0,2.5
27.0,84000.0,3,0.0,3,1,16000.0,12.21,0.0,0.19047619047619047,0,10.0,10.0
30.0,170000.0,0,2.0,5,1,14000.0,10.62,0.0,0.08235294117647059,0,6.0,2.0
33.0,170000.0,2,15.0,2,2,21000.0,14.26,0.0,0.12352941176470589,0,5.0,0.3125
30.0,172000.0,0,13.0,5,1,20000.0,10.99,0.0,0.11627906976744186,0,8.0,0.5714285714285714
33.0,172000.0,0,4.0,1,1,16000.0,9.63,0.0,0.09302325581395349,0,8.0,1.6
31.0,85000.0,3,5.0,1,2,16000.0,11.34,0.0,0.18823529411764706,1,8.0,1.3333333333333333
29.0,173088.0,0,13.0,5,2,8000.0,13.79,0.0,0.04621926418931411,1,10.0,0.7142857142857143
30.0,163000.0,0,15.0,4,1,3500.0,10.65,1.0,0.02147239263803681,0,8.0,0.5
27.0,175000.0,0,7.0,3,0,15000.0,7.49,0.0,0.08571428571428572,0,8.0,1.0
27.0,175000.0,0,11.0,5,1,21000.0,10.99,0.0,0.12,0,6.0,0.5
27.0,90000.0,3,1.0,1,1,16000.0,12.42,0.0,0.17777777777777778,0,9.0,4.5
34.0,175000.0,0,18.0,4,1,12000.0,10.74,0.0,0.06857142857142857,0,7.0,0.3684210526315789
32.0,175000.0,0,17.0,2,1,24000.0,10.99,0.0,0.13714285714285715,0,7.0,0.3888888888888889
28.0,90000.0,3,7.0,5,2,16000.0,12.68,0.0,0.17777777777777778,0,10.0,1.25
27.0,90000.0,3,11.0,2,1,16000.0,8.88,0.0,0.17777777777777778,0,9.0,0.75
27.0,175000.0,0,11.0,2,0,11500.0,7.51,0.0,0.06571428571428571,0,7.0,0.5833333333333334
33.0,175000.0,0,4.0,0,1,25000.0,10.75,0.0,0.14285714285714285,0,9.0,1.8
29.0,175000.0,0,8.0,5,0,2500.0,7.14,0.0,0.014285714285714285,0,6.0,0.6666666666666666
29.0,175000.0,0,2.0,2,0,10000.0,10.99,0.0,0.05714285714285714,0,9.0,3.0
30.0,175000.0,0,15.0,5,3,25000.0,10.99,0.0,0.14285714285714285,1,10.0,0.625
35.0,175000.0,2,19.0,3,2,24000.0,12.73,0.0,0.13714285714285715,0,10.0,0.5
33.0,163400.0,0,17.0,1,4,10000.0,18.39,1.0,0.06119951040391677,0,5.0,0.2777777777777778
28.0,176000.0,0,12.0,2,1,25000.0,10.25,0.0,0.14204545454545456,0,6.0,0.46153846153846156
32.0,164000.0,0,15.0,0,3,2400.0,14.42,1.0,0.014634146341463415,0,10.0,0.625
31.0,176600.0,0,15.0,0,2,3500.0,10.99,0.0,0.019818799546998868,1,7.0,0.4375
28.0,176608.0,0,1.0,5,2,21125.0,13.16,0.0,0.1196151929697409,1,5.0,2.5
31.0,70550.0,3,2.0,3,3,16000.0,17.49,1.0,0.22678951098511693,0,8.0,2.6666666666666665
33.0,178650.0,0,5.0,2,0,20000.0,6.99,0.0,0.11195074167366359,0,6.0,1.0
31.0,179000.0,0,13.0,3,2,11200.0,14.27,0.0,0.06256983240223464,0,5.0,0.35714285714285715
30.0,180000.0,0,5.0,3,0,14000.0,6.03,0.0,0.07777777777777778,0,9.0,1.5
30.0,180000.0,0,0.0,0,0,6000.0,6.62,0.0,0.03333333333333333,0,5.0,5.0
30.0,180000.0,0,13.0,4,1,28000.0,10.65,0.0,0.15555555555555556,0,6.0,0.42857142857142855
27.0,180000.0,0,7.0,2,0,16000.0,10.99,0.0,0.08888888888888889,0,8.0,1.0
29.0,180000.0,0,2.0,3,0,20000.0,10.99,0.0,0.1111111111111111,0,10.0,3.3333333333333335
29.0,180000.0,0,13.0,0,2,12000.0,12.99,0.0,0.06666666666666667,1,5.0,0.35714285714285715
27.0,180000.0,0,2.0,3,2,8000.0,13.23,0.0,0.044444444444444446,1,7.0,2.3333333333333335
27.0,100000.0,3,12.0,5,1,16000.0,11.11,0.0,0.16,0,5.0,0.38461538461538464
32.0,180000.0,0,2.0,4,2,15600.0,10.99,0.0,0.08666666666666667,1,10.0,3.3333333333333335
30.0,182004.0,0,2.0,4,0,7200.0,6.62,0.0,0.039559570119338035,0,5.0,1.6666666666666667
27.0,170496.0,0,3.0,0,1,15000.0,11.83,1.0,0.0879786036036036,0,10.0,2.5
34.0,182500.0,0,6.0,2,2,15000.0,12.84,0.0,0.0821917808219178,1,9.0,1.2857142857142858
34.0,101000.0,3,0.0,5,0,16000.0,6.17,0.0,0.15841584158415842,0,9.0,9.0
27.0,105000.0,3,1.0,2,1,16000.0,10.99,0.0,0.1523809523809524,0,8.0,4.0
34.0,185000.0,0,18.0,0,2,18250.0,10.99,0.0,0.09864864864864865,1,5.0,0.2631578947368421
28.0,107000.0,3,4.0,2,2,16000.0,13.49,0.0,0.14953271028037382,0,6.0,1.2
27.0,189000.0,0,2.0,5,3,5125.0,14.84,0.0,0.027116402116402115,1,6.0,2.0
30.0,189000.0,0,5.0,2,4,16000.0,16.35,0.0,0.08465608465608465,0,8.0,1.3333333333333333
27.0,110000.0,3,6.0,1,2,16000.0,15.27,0.0,0.14545454545454545,0,8.0,1.1428571428571428
29.0,193086.0,0,3.0,0,1,11125.0,10.59,0.0,0.05761681323348145,0,6.0,1.5
34.0,195000.0,0,14.0,5,2,6000.0,14.27,0.0,0.03076923076923077,0,8.0,0.5333333333333333
34.0,195000.0,0,18.0,4,0,6000.0,6.92,0.0,0.03076923076923077,0,10.0,0.5263157894736842
30.0,110000.0,3,9.0,2,2,16000.0,10.99,0.0,0.14545454545454545,1,6.0,0.6
30.0,198171.0,0,4.0,0,0,5000.0,5.79,0.0,0.025230735072235593,0,6.0,1.2
28.0,199000.0,0,12.0,2,0,10000.0,9.32,0.0,0.05025125628140704,0,10.0,0.7692307692307693
27.0,200000.0,0,9.0,4,0,7000.0,6.03,0.0,0.035,0,10.0,1.0
31.0,200000.0,0,1.0,3,1,7800.0,9.63,0.0,0.039,0,8.0,4.0
35.0,200000.0,0,3.0,1,2,25000.0,10.99,0.0,0.125,1,7.0,1.75
29.0,108000.0,3,11.0,1,1,16000.0,10.99,1.0,0.14814814814814814,0,7.0,0.5833333333333334
30.0,200000.0,0,14.0,0,2,21600.0,13.11,0.0,0.108,0,8.0,0.5333333333333333
31.0,200000.0,0,4.0,5,0,9000.0,7.88,0.0,0.045,0,6.0,1.2
29.0,200000.0,0,4.0,3,0,12000.0,7.88,0.0,0.06,0,7.0,1.4
31.0,200000.0,2,4.0,2,1,23500.0,10.99,0.0,0.1175,0,5.0,1.0
30.0,200000.0,2,14.0,5,0,16000.0,10.99,0.0,0.08,0,5.0,0.3333333333333333
29.0,200000.0,2,13.0,1,1,23000.0,12.18,0.0,0.115,0,9.0,0.6428571428571429
32.0,188000.0,0,0.0,1,1,10000.0,10.71,1.0,0.05319148936170213,0,7.0,7.0
33.0,200000.0,0,5.0,2,1,25000.0,9.76,0.0,0.125,0,9.0,1.5
29.0,200000.0,0,9.0,3,1,6000.0,10.99,0.0,0.03,0,8.0,0.8
34.0,130000.0,3,18.0,5,0,16000.0,6.03,0.0,0.12307692307692308,0,6.0,0.3157894736842105
32.0,130000.0,3,0.0,4,0,16000.0,10.99,0.0,0.12307692307692308,0,10.0,10.0
33.0,201000.0,0,3.0,0,2,20000.0,14.27,0.0,0.09950248756218906,1,7.0,1.75
28.0,201000.0,2,4.0,5,0,12000.0,10.99,0.0,0.05970149253731343,0,8.0,1.6
31.0,201000.0,0,3.0,2,1,15000.0,11.12,0.0,0.07462686567164178,0,9.0,2.25
29.0,201000.0,0,0.0,5,1,18000.0,11.83,0.0,0.08955223880597014,0,10.0,10.0
27.0,192000.0,0,11.0,0,3,15000.0,17.58,1.0,0.078125,0,8.0,0.6666666666666666
32.0,204000.0,2,16.0,1,1,25000.0,11.12,0.0,0.12254901960784313,0,5.0,0.29411764705882354
29.0,195000.0,0,5.0,5,2,3600.0,14.26,1.0,0.018461538461538463,0,7.0,1.1666666666666667
33.0,210000.0,0,17.0,0,1,20000.0,9.91,0.0,0.09523809523809523,0,7.0,0.3888888888888889
29.0,210000.0,0,2.0,3,1,14000.0,12.42,0.0,0.06666666666666667,0,6.0,2.0
27.0,170000.0,3,0.0,2,0,16000.0,5.79,0.0,0.09411764705882353,0,8.0,8.0
29.0,200000.0,3,14.0,1,1,16000.0,12.69,0.0,0.08,0,7.0,0.4666666666666667
28.0,200000.0,3,0.0,4,2,16000.0,10.91,0.0,0.08,1,9.0,9.0
31.0,215000.0,0,2.0,3,1,15000.0,10.99,0.0,0.06976744186046512,0,10.0,3.3333333333333335
32.0,220000.0,0,13.0,2,4,33000.0,20.3,0.0,0.15,0,9.0,0.6428571428571429
34.0,220000.0,0,6.0,0,1,7350.0,11.99,0.0,0.03340909090909091,0,6.0,0.8571428571428571
29.0,220000.0,0,0.0,1,0,2500.0,6.99,0.0,0.011363636363636364,0,5.0,5.0
34.0,220000.0,0,13.0,0,2,11275.0,12.99,0.0,0.05125,0,8.0,0.5714285714285714
29.0,220000.0,0,13.0,0,1,8500.0,10.37,0.0,0.038636363636363635,0,5.0,0.35714285714285715
34.0,222000.0,0,0.0,3,0,13000.0,8.49,0.0,0.05855855855855856,0,7.0,7.0
35.0,225000.0,0,17.0,5,0,5000.0,7.49,0.0,0.022222222222222223,0,9.0,0.5
27.0,213000.0,0,11.0,0,4,35000.0,16.77,1.0,0.1643192488262911,1,5.0,0.4166666666666667
34.0,225000.0,0,4.0,3,2,3000.0,13.35,0.0,0.013333333333333334,0,10.0,2.0
28.0,225000.0,0,12.0,4,0,20000.0,7.88,0.0,0.08888888888888889,0,9.0,0.6923076923076923
30.0,35576.0,3,14.0,1,2,19000.0,13.72,1.0,0.5340679109512031,0,7.0,0.4666666666666667
28.0,225000.0,0,12.0,0,1,6000.0,11.12,0.0,0.02666666666666667,0,7.0,0.5384615384615384
27.0,185300.0,0,11.0,3,3,35000.0,10.99,1.0,0.18888289260658392,1,5.0,0.4166666666666667
29.0,218000.0,0,1.0,0,5,25000.0,19.04,1.0,0.11467889908256881,1,9.0,4.5
28.0,60000.0,3,3.0,0,0,19200.0,7.88,1.0,0.32,0,8.0,2.0
30.0,223800.0,0,15.0,2,1,25000.0,11.83,1.0,0.11170688114387846,0,9.0,0.5625
28.0,191250.0,0,11.0,3,4,9000.0,16.95,1.0,0.047058823529411764,0,6.0,0.5
27.0,79636.0,3,11.0,4,3,19200.0,13.87,0.0,0.2410969913104626,1,9.0,0.75
27.0,82000.0,3,4.0,0,1,19200.0,9.99,0.0,0.23414634146341465,0,8.0,1.6
34.0,75500.0,3,0.0,1,3,19200.0,16.77,1.0,0.2543046357615894,0,10.0,10.0
27.0,90000.0,3,4.0,2,0,19200.0,6.99,0.0,0.21333333333333335,0,8.0,1.6
32.0,95000.0,3,1.0,0,1,19200.0,11.89,0.0,0.20210526315789473,0,9.0,4.5
33.0,10080.0,2,11.0,5,0,7200.0,6.03,1.0,0.7142857142857143,0,8.0,0.6666666666666666
33.0,71000.0,3,17.0,2,3,19600.0,16.07,1.0,0.27605633802816903,1,6.0,0.3333333333333333
32.0,83300.0,3,0.0,3,3,19600.0,17.19,1.0,0.23529411764705882,1,7.0,7.0
29.0,9600.0,3,1.0,0,1,2600.0,12.69,1.0,0.2708333333333333,0,7.0,3.5
30.0,9600.0,3,4.0,4,0,1800.0,5.99,1.0,0.1875,0,8.0,1.6
30.0,9600.0,3,1.0,0,2,1500.0,12.73,1.0,0.15625,1,8.0,4.0
28.0,9081.0,3,4.0,2,1,3000.0,10.25,1.0,0.3303600925008259,0,6.0,1.2
29.0,8500.0,3,7.0,5,0,4500.0,8.63,1.0,0.5294117647058824,0,10.0,1.25
29.0,8472.0,3,2.0,4,0,3000.0,7.49,1.0,0.35410764872521244,0,7.0,2.3333333333333335
31.0,8412.0,2,4.0,4,0,2500.0,7.14,1.0,0.29719448407037563,0,8.0,1.6
28.0,8000.0,3,1.0,2,1,4750.0,11.12,1.0,0.59375,0,5.0,2.5
31.0,8000.0,3,0.0,1,0,4000.0,10.99,1.0,0.5,0,7.0,7.0
29.0,7200.0,3,4.0,5,1,2200.0,9.91,1.0,0.3055555555555556,0,9.0,1.8
29.0,6000.0,3,0.0,2,0,3250.0,8.59,1.0,0.5416666666666666,0,9.0,9.0
32.0,4200.0,3,4.0,4,2,1200.0,12.73,1.0,0.2857142857142857,0,9.0,1.8
30.0,64000.0,0,3.0,1,0,10200.0,6.62,0.0,0.159375,0,5.0,1.25
27.0,150000.0,0,2.0,2,0,18000.0,10.99,0.0,0.12,0,7.0,2.3333333333333335
27.0,42504.0,3,2.0,4,1,7200.0,10.59,0.0,0.16939582156973462,0,9.0,3.0
34.0,120000.0,0,0.0,2,5,25000.0,15.83,0.0,0.20833333333333334,1,8.0,8.0
28.0,62000.0,3,0.0,2,0,15000.0,7.9,0.0,0.24193548387096775,0,10.0,10.0
31.0,41004.0,3,5.0,4,3,5000.0,15.28,0.0,0.12193932299287874,0,5.0,0.8333333333333334
28.0,60000.0,0,4.0,0,1,4800.0,10.99,0.0,0.08,0,5.0,1.0
29.0,46000.0,0,3.0,4,1,6000.0,11.49,0.0,0.13043478260869565,0,8.0,2.0
30.0,155000.0,3,9.0,3,0,6000.0,7.14,0.0,0.03870967741935484,0,8.0,0.8
27.0,100000.0,0,11.0,4,0,14400.0,10.99,0.0,0.144,0,8.0,0.6666666666666666
32.0,45996.0,3,2.0,1,1,1800.0,11.58,0.0,0.03913383772501957,0,8.0,2.6666666666666665
29.0,35000.0,3,12.0,0,0,1800.0,5.42,0.0,0.05142857142857143,0,5.0,0.38461538461538464
28.0,40000.0,0,9.0,0,1,19200.0,9.91,0.0,0.48,0,6.0,0.6
31.0,50402.0,0,4.0,5,2,3000.0,13.22,0.0,0.0595214475616047,1,10.0,2.0
28.0,25000.0,3,0.0,1,0,7000.0,6.92,0.0,0.28,0,7.0,7.0
29.0,50000.0,2,3.0,3,1,4200.0,9.91,0.0,0.084,0,6.0,1.5
35.0,21340.0,3,0.0,0,1,8000.0,11.14,1.0,0.37488284910965325,0,7.0,7.0
32.0,32004.0,3,16.0,3,1,4000.0,11.49,0.0,0.1249843769528809,0,10.0,0.5882352941176471
30.0,97750.0,0,3.0,3,3,20000.0,14.59,1.0,0.20460358056265984,1,8.0,2.0
34.0,23000.0,2,2.0,5,0,2500.0,10.99,0.0,0.10869565217391304,0,9.0,3.0
29.0,68000.0,3,1.0,1,1,10000.0,10.65,0.0,0.14705882352941177,0,5.0,2.5
28.0,50000.0,0,3.0,5,0,5000.0,7.74,0.0,0.1,0,9.0,2.25
30.0,21600.0,3,1.0,0,1,1500.0,11.71,1.0,0.06944444444444445,0,8.0,4.0
31.0,50000.0,0,5.0,5,0,2000.0,6.39,0.0,0.04,0,5.0,0.8333333333333334
30.0,65000.0,3,11.0,4,3,12800.0,15.2,0.0,0.19692307692307692,0,6.0,0.5
27.0,28800.0,3,6.0,3,3,5000.0,14.96,0.0,0.1736111111111111,1,5.0,0.7142857142857143
28.0,72000.0,0,9.0,2,1,18000.0,11.89,0.0,0.25,0,8.0,0.8
32.0,45000.0,0,2.0,4,2,8000.0,14.65,0.0,0.17777777777777778,0,8.0,2.6666666666666665
27.0,39000.0,0,11.0,2,4,5000.0,18.79,1.0,0.1282051282051282,1,10.0,0.8333333333333334
27.0,58000.0,3,11.0,5,0,7000.0,10.99,0.0,0.1206896551724138,0,9.0,0.75
31.0,56000.0,3,15.0,0,2,3000.0,14.27,0.0,0.05357142857142857,0,6.0,0.375
32.0,75000.0,3,3.0,2,0,10000.0,7.29,0.0,0.13333333333333333,0,7.0,1.75
31.0,60682.0,3,3.0,5,0,8650.0,8.49,0.0,0.14254638937411424,0,8.0,2.0
29.0,45600.0,0,9.0,3,0,2000.0,7.88,0.0,0.043859649122807015,0,8.0,0.8
27.0,52000.0,3,0.0,2,1,5100.0,10.37,0.0,0.09807692307692308,0,7.0,7.0
30.0,56628.0,0,2.0,3,0,12000.0,8.94,0.0,0.21190930281839374,0,9.0,3.0
32.0,46000.0,3,0.0,0,3,3000.0,16.29,1.0,0.06521739130434782,0,6.0,6.0
27.0,69000.0,3,11.0,0,3,6000.0,15.21,1.0,0.08695652173913043,0,8.0,0.6666666666666666
27.0,51000.0,3,9.0,4,1,1600.0,10.59,0.0,0.03137254901960784,0,8.0,0.8
33.0,50000.0,3,6.0,4,3,6000.0,14.96,0.0,0.12,1,5.0,0.7142857142857143
34.0,44000.0,2,2.0,1,2,10000.0,13.43,0.0,0.22727272727272727,1,9.0,3.0
27.0,30000.0,3,8.0,4,1,11000.0,9.91,1.0,0.36666666666666664,0,6.0,0.6666666666666666
27.0,80000.0,0,4.0,1,0,15000.0,6.54,0.0,0.1875,0,6.0,1.2
33.0,58000.0,3,0.0,0,1,14400.0,9.91,0.0,0.2482758620689655,0,8.0,8.0
30.0,110000.0,2,14.0,4,2,12000.0,13.57,0.0,0.10909090909090909,1,10.0,0.6666666666666666
27.0,42000.0,0,0.0,3,0,4200.0,6.76,0.0,0.1,0,9.0,9.0
29.0,22000.0,3,0.0,0,1,8000.0,10.99,1.0,0.36363636363636365,0,5.0,5.0
32.0,82000.0,0,13.0,4,1,10000.0,10.36,0.0,0.12195121951219512,0,6.0,0.42857142857142855
32.0,50004.0,3,5.0,1,3,2200.0,15.65,0.0,0.043996480281577474,1,9.0,1.5
29.0,67000.0,0,13.0,5,0,10000.0,7.14,0.0,0.14925373134328357,0,8.0,0.5714285714285714
28.0,45000.0,3,1.0,3,1,10000.0,9.91,0.0,0.2222222222222222,0,5.0,2.5
27.0,46800.0,0,5.0,1,1,6000.0,9.99,0.0,0.1282051282051282,0,6.0,1.0
28.0,38196.0,0,5.0,4,1,10750.0,10.75,0.0,0.28144308304534504,0,8.0,1.3333333333333333
28.0,32568.0,3,3.0,1,3,15000.0,10.99,1.0,0.46057479734708917,0,10.0,2.5
29.0,120000.0,0,10.0,2,0,4700.0,7.14,0.0,0.03916666666666667,0,9.0,0.8181818181818182
33.0,66000.0,2,16.0,2,0,3500.0,10.99,0.0,0.05303030303030303,0,5.0,0.29411764705882354
29.0,77800.0,3,2.0,5,1,9000.0,12.42,0.0,0.11568123393316196,0,6.0,2.0
31.0,68000.0,3,1.0,4,0,6000.0,7.49,0.0,0.08823529411764706,0,6.0,3.0
29.0,52000.0,0,6.0,2,3,12000.0,15.65,0.0,0.23076923076923078,1,9.0,1.2857142857142858
30.0,55000.0,0,3.0,0,1,12000.0,10.38,0.0,0.21818181818181817,0,10.0,2.5
29.0,75000.0,0,9.0,4,1,8000.0,11.99,0.0,0.10666666666666667,0,8.0,0.8
35.0,62475.0,0,5.0,3,3,9600.0,14.61,1.0,0.15366146458583432,1,6.0,1.0
35.0,40000.0,2,5.0,5,0,8000.0,7.66,0.0,0.2,0,7.0,1.1666666666666667
27.0,47000.0,3,1.0,3,1,13000.0,10.99,0.0,0.2765957446808511,0,6.0,3.0
